aircraft,family,flight,origin,depInt,altDepInt,destination,arrInt,altArrInt,previous,tt,altFlight,altAirc,newFlight,cancelFlight
A319#2,A319,432407/01/06,PUF,1110,1290,ORY,1190,1370,0,35,0,0,0,0
A319#2,A319,432107/01/06,ORY,1225,1405,PUF,1300,1480,0,35,0,0,0,0
A320#6,A320,458407/01/06,NTE,335,335,CDG,400,400,0,40,0,0,0,0
A320#6,A320,458307/01/06,CDG,485,560,NTE,550,625,0,40,75,0,0,0
A320#6,A320,458807/01/06,NTE,600,780,CDG,665,845,0,40,0,0,0,0
A320#6,A320,458707/01/06,CDG,705,885,NTE,770,950,0,40,0,0,0,0
A320#6,A320,459007/01/06,NTE,815,995,CDG,880,1060,0,40,0,0,0,0
A320#6,A320,459307/01/06,CDG,975,1155,NTE,1040,1220,0,40,0,0,0,0
A320#6,A320,459407/01/06,NTE,1085,1265,CDG,1150,1330,0,40,0,0,0,0
A320#6,A320,459107/01/06,CDG,1200,1380,NTE,1265,1445,0,40,0,0,0,0
