aircraft,family,flight,origin,depInt,altDepInt,destination,arrInt,altArrInt,previous,tt,altFlight,altAirc,newFlight,cancelFlight
A321#63,A321,170402/03/08,CDG,2570,2570,LIS,2720,2720,0,45,0,0,0,0
A321#62,A321,720001/03/08,CDG,385,385,BOD,465,465,0,45,0,0,0,0
A321#62,A321,720501/03/08,BOD,560,560,CDG,645,645,0,45,0,0,0,0
A321#62,A321,731801/03/08,CDG,885,885,BES,960,960,0,45,0,0,0,0
A321#62,A321,731301/03/08,BES,1020,1020,CDG,1100,1100,0,45,0,0,0,0
A321#62,A321,735401/03/08,CDG,1210,1210,PUF,1295,1295,0,45,0,0,0,0
A321#62,A321,735302/03/08,PUF,1765,1765,CDG,1855,1855,0,45,0,0,0,0
A321#62,A321,730002/03/08,CDG,1915,1915,NTE,1980,1980,0,45,0,0,0,0
A321#62,A321,744202/03/08,NTE,2050,2050,LYS,2125,2125,0,45,0,0,0,0
A321#62,A321,722302/03/08,LYS,2200,2200,CDG,2270,2270,0,45,0,0,0,0
A321#62,A321,731002/03/08,CDG,2410,2410,NTE,2475,2475,0,45,0,0,0,0
A321#62,A321,731102/03/08,NTE,2520,2520,CDG,2585,2585,0,45,0,0,0,0
A321#62,A321,723002/03/08,CDG,2665,2665,LYS,2735,2735,0,45,0,0,0,0
A321#26,A321,720101/03/08,BOD,350,360,CDG,435,445,0,45,10,0,0,0
A321#26,A321,723201/03/08,CDG,515,605,LYS,585,675,0,45,90,0,0,0
A321#26,A321,722301/03/08,LYS,760,760,CDG,830,830,0,45,0,0,0,0
A321#26,A321,734601/03/08,CDG,990,990,SXB,1060,1060,0,45,0,0,0,0
A321#26,A321,734701/03/08,SXB,1105,1105,CDG,1175,1175,0,45,0,0,0,0
A321#26,A321,723001/03/08,CDG,1225,1225,LYS,1295,1295,0,45,0,0,0,0
A321#26,A321,723102/03/08,LYS,1825,1825,CDG,1895,1895,0,45,0,0,0,0
A321#26,A321,724402/03/08,CDG,2135,2135,MRS,2220,2220,0,45,0,0,0,0
A321#26,A321,724702/03/08,MRS,2360,2360,CDG,2450,2450,0,45,0,0,0,0
A321#26,A321,720602/03/08,CDG,2505,2505,BOD,2585,2585,0,45,0,0,0,0
A321#26,A321,721302/03/08,BOD,2635,2635,CDG,2720,2720,0,45,0,0,0,0
A321#251,A321,305901/03/08,ZRH,345,345,LYS,415,415,0,45,0,0,0,0
A321#251,A321,514401/03/08,LYS,500,500,VCE,575,575,0,45,0,0,0,0
A321#251,A321,100701/03/08,VCE,700,700,CDG,810,810,0,45,0,0,0,0
A321#251,A321,231801/03/08,CDG,1090,1090,VIE,1215,1215,0,45,0,0,0,0
A321#251,A321,301302/03/08,VIE,2420,2420,LYS,2530,2530,0,45,0,0,0,0
A321#251,A321,540502/03/08,LYS,2580,2580,FCO,2670,2670,0,45,0,0,0,0
A321#25,A321,583301/03/08,BOD,340,340,ORY,410,410,0,45,0,0,0,0
A321#25,A321,706001/03/08,ORY,455,455,BIQ,530,530,0,45,0,0,0,0
A321#25,A321,706901/03/08,BIQ,920,920,ORY,1000,1000,0,45,0,0,0,0
A321#25,A321,689201/03/08,ORY,1050,1050,SXB,1110,1110,0,45,0,0,0,0
A321#25,A321,690501/03/08,SXB,1160,1160,ORY,1220,1220,0,45,0,0,0,0
A321#25,A321,582002/03/08,ORY,1800,1800,NCE,1880,1880,0,45,0,0,0,0
A321#25,A321,578502/03/08,NCE,1925,1925,ORY,2010,2010,0,45,0,0,0,0
A321#25,A321,699002/03/08,ORY,2120,2120,LYS,2185,2185,0,45,0,0,0,0
A321#25,A321,698902/03/08,LYS,2230,2230,ORY,2295,2295,0,45,0,0,0,0
A321#25,A321,584402/03/08,ORY,2350,2350,BOD,2415,2415,0,45,0,0,0,0
A321#25,A321,585102/03/08,BOD,2465,2465,ORY,2535,2535,0,45,0,0,0,0
A321#25,A321,581002/03/08,ORY,2580,2580,NCE,2660,2660,0,45,0,0,0,0
A321#236,A321,736101/03/08,TLS,335,335,CDG,425,425,0,45,0,0,0,0
A321#236,A321,730001/03/08,CDG,475,536,NTE,540,601,0,45,61,0,0,0
A321#236,A321,730701/03/08,NTE,815,815,CDG,880,880,0,45,0,0,0,0
A321#236,A321,731001/03/08,CDG,970,970,NTE,1035,1035,0,45,0,0,0,0
A321#236,A321,731101/03/08,NTE,1080,1080,CDG,1145,1145,0,45,0,0,0,0
A321#236,A321,725001/03/08,CDG,1220,1220,MRS,1305,1305,0,45,0,0,0,0
A321#236,A321,724102/03/08,MRS,1775,1775,CDG,1865,1865,0,45,0,0,0,0
A321#236,A321,736202/03/08,CDG,2000,2000,TLS,2085,2085,0,45,0,0,0,0
A321#236,A321,736502/03/08,TLS,2160,2160,CDG,2250,2250,0,45,0,0,0,0
A321#236,A321,736802/03/08,CDG,2485,2485,TLS,2570,2570,0,45,0,0,0,0
A321#224,A321,689301/03/08,SXB,340,340,ORY,400,400,0,45,0,0,0,0
A321#224,A321,569401/03/08,ORY,590,590,TLS,660,660,0,45,0,0,0,0
A321#224,A321,570701/03/08,TLS,850,850,ORY,930,930,0,45,0,0,0,0
A321#224,A321,703601/03/08,ORY,980,980,PUF,1055,1055,0,45,0,0,0,0
A321#224,A321,704101/03/08,PUF,1110,1110,ORY,1190,1190,0,45,0,0,0,0
A321#224,A321,583202/03/08,ORY,1810,1810,BOD,1875,1875,0,45,0,0,0,0
A321#224,A321,583902/03/08,BOD,1920,1920,ORY,1990,1990,0,45,0,0,0,0
A321#224,A321,570802/03/08,ORY,2330,2330,TLS,2400,2400,0,45,0,0,0,0
A321#224,A321,573702/03/08,TLS,2455,2455,ORY,2535,2535,0,45,0,0,0,0
A321#224,A321,563002/03/08,ORY,2615,2615,MRS,2690,2690,0,45,0,0,0,0
A321#199,A321,583201/03/08,ORY,370,370,BOD,435,435,0,45,0,0,0,0
A321#199,A321,583901/03/08,BOD,480,480,ORY,550,550,0,45,0,0,0,0
A321#199,A321,579001/03/08,ORY,600,600,NCE,680,680,0,45,0,0,0,0
A321#199,A321,580501/03/08,NCE,725,725,ORY,810,810,0,45,0,0,0,0
A321#199,A321,695601/03/08,ORY,880,880,BES,950,950,0,45,0,0,0,0
A321#199,A321,695501/03/08,BES,995,995,ORY,1070,1070,0,45,0,0,0,0
A321#199,A321,562401/03/08,ORY,1115,1115,MRS,1190,1190,0,45,0,0,0,0
A321#199,A321,558302/03/08,MRS,1770,1770,ORY,1850,1850,0,45,0,0,0,0
A321#199,A321,706002/03/08,ORY,1895,1895,BIQ,1970,1970,0,45,0,0,0,0
A321#199,A321,706902/03/08,BIQ,2360,2360,ORY,2440,2440,0,45,0,0,0,0
A321#199,A321,584802/03/08,ORY,2485,2485,BOD,2550,2550,0,45,0,0,0,0
A321#199,A321,585502/03/08,BOD,2605,2605,ORY,2675,2675,0,45,0,0,0,0
A321#198,A321,694001/03/08,ORY,370,370,BES,440,440,0,45,0,0,0,0
A321#198,A321,694301/03/08,BES,485,485,ORY,560,560,0,45,0,0,0,0
A321#198,A321,583801/03/08,ORY,610,610,BOD,675,675,0,45,0,0,0,0
A321#198,A321,584301/03/08,BOD,720,720,ORY,790,790,0,45,0,0,0,0
A321#198,A321,699601/03/08,ORY,900,900,LYS,965,965,0,45,0,0,0,0
A321#198,A321,699101/03/08,LYS,1010,1010,ORY,1075,1075,0,45,0,0,0,0
A321#198,A321,695401/03/08,ORY,1220,1220,BES,1290,1290,0,45,0,0,0,0
A321#198,A321,694102/03/08,BES,1775,1775,ORY,1850,1850,0,45,0,0,0,0
A321#198,A321,691202/03/08,ORY,1910,1910,MLH,1970,1970,0,45,0,0,0,0
A321#198,A321,691702/03/08,MLH,2025,2025,ORY,2095,2095,0,45,0,0,0,0
A321#198,A321,584002/03/08,ORY,2170,2170,BOD,2235,2235,0,45,0,0,0,0
A321#198,A321,584502/03/08,BOD,2285,2285,ORY,2355,2355,0,45,0,0,0,0
A321#198,A321,580602/03/08,ORY,2430,2430,NCE,2510,2510,0,45,0,0,0,0
A321#198,A321,582702/03/08,NCE,2555,2555,ORY,2640,2640,0,45,0,0,0,0
A321#164,A321,199501/03/08,MXP,375,375,CDG,465,465,0,45,0,0,0,0
A321#164,A321,92801/03/08,CDG,540,540,BCN,645,645,0,45,0,0,0,0
A321#164,A321,92901/03/08,BCN,710,710,CDG,825,825,0,45,0,0,0,0
A321#164,A321,189801/03/08,CDG,950,950,FRA,1035,1035,0,45,0,0,0,0
A321#164,A321,189901/03/08,FRA,1085,1085,CDG,1165,1165,0,45,0,0,0,0
A321#164,A321,98402/03/08,CDG,1910,1910,FCO,2035,2035,0,45,0,0,0,0
A321#164,A321,98502/03/08,FCO,2095,2095,CDG,2225,2225,0,45,0,0,0,0
A321#164,A321,150402/03/08,CDG,2340,2340,LIS,2490,2490,0,45,0,0,0,0
A321#164,A321,150502/03/08,LIS,2550,2550,CDG,2700,2700,0,45,0,0,0,0
A321#154,A321,558301/03/08,MRS,330,330,ORY,410,410,0,45,0,0,0,0
A321#154,A321,583601/03/08,ORY,490,490,BOD,555,555,0,45,0,0,0,0
A321#154,A321,584101/03/08,BOD,605,605,ORY,675,675,0,45,0,0,0,0
A321#154,A321,569601/03/08,ORY,740,740,TLS,810,810,0,45,0,0,0,0
A321#154,A321,570901/03/08,TLS,880,880,ORY,960,960,0,45,0,0,0,0
A321#154,A321,701801/03/08,ORY,1015,1015,CFE,1070,1070,0,45,0,0,0,0
A321#154,A321,701901/03/08,CFE,1120,1120,ORY,1175,1175,0,45,0,0,0,0
A321#154,A321,703801/03/08,ORY,1225,1225,PUF,1300,1300,0,45,0,0,0,0
A321#154,A321,703102/03/08,PUF,1780,1780,ORY,1860,1860,0,45,0,0,0,0
A321#154,A321,569002/03/08,ORY,1910,1910,TLS,1980,1980,0,45,0,0,0,0
A321#154,A321,570502/03/08,TLS,2260,2260,ORY,2340,2340,0,45,0,0,0,0
A321#154,A321,580202/03/08,ORY,2400,2400,NCE,2480,2480,0,45,0,0,0,0
A321#154,A321,580902/03/08,NCE,2525,2525,ORY,2610,2610,0,45,0,0,0,0
A321#154,A321,408402/03/08,ORY,2655,2655,AJA,2755,2755,0,45,0,0,0,0
A321#131,A321,723101/03/08,LYS,385,385,CDG,455,455,0,45,0,0,0,0
A321#131,A321,720201/03/08,CDG,600,610,BOD,680,690,0,45,10,0,0,0
A321#131,A321,720701/03/08,BOD,755,755,CDG,840,840,0,45,0,0,0,0
A321#131,A321,730801/03/08,CDG,1200,1200,NTE,1265,1265,0,45,0,0,0,0
A321#131,A321,744002/03/08,NTE,1785,1785,LYS,1860,1860,0,45,0,0,0,0
A321#131,A321,742002/03/08,LYS,1905,1905,TLS,1970,1970,0,45,0,0,0,0
A321#131,A321,737502/03/08,TLS,2015,2015,CDG,2105,2105,0,45,0,0,0,0
A321#131,A321,286802/03/08,CDG,2635,2635,MLH,2705,2705,0,45,0,0,0,0
A321#121,A321,170501/03/08,LIS,460,470,CDG,610,620,0,45,10,0,0,0
A321#121,A321,129401/03/08,CDG,725,725,MXP,820,820,0,45,0,0,0,0
A321#121,A321,129501/03/08,MXP,900,900,CDG,990,990,0,45,0,0,0,0
A321#121,A321,210201/03/08,CDG,1040,1040,MUC,1135,1135,0,45,0,0,0,0
A321#121,A321,210301/03/08,MUC,1185,1185,CDG,1290,1290,0,45,0,0,0,0
A321#121,A321,468002/03/08,CDG,1830,1830,ZRH,1930,1930,0,45,0,0,0,0
A321#121,A321,468102/03/08,ZRH,1995,1995,CDG,2080,2080,0,45,0,0,0,0
A321#121,A321,172202/03/08,CDG,2160,2160,GVA,2230,2230,0,45,0,0,0,0
A321#121,A321,172302/03/08,GVA,2310,2310,CDG,2380,2380,0,45,0,0,0,0
A321#121,A321,158002/03/08,CDG,2430,2430,MAD,2555,2555,0,45,0,0,0,0
A321#121,A321,158102/03/08,MAD,2605,2605,CDG,2730,2730,0,45,0,0,0,0
A321#107,A321,82301/03/08,GVA,390,390,CDG,460,460,0,45,0,0,0,0
A321#107,A321,142201/03/08,CDG,540,540,GVA,610,610,0,45,0,0,0,0
A321#107,A321,142301/03/08,GVA,660,720,CDG,730,790,0,45,60,0,0,0
A321#107,A321,150401/03/08,CDG,900,900,LIS,1050,1050,0,45,0,0,0,0
A321#107,A321,294902/03/08,LIS,2280,2280,TLS,2410,2410,0,45,0,0,0,0
A320#98,A320,58701/03/08,DUS,380,380,CDG,455,455,0,40,0,0,0,0
A320#98,A320,468201/03/08,CDG,530,530,ZRH,625,625,0,40,0,0,0,0
A320#98,A320,468301/03/08,ZRH,735,735,CDG,820,820,0,40,0,0,0,0
A320#98,A320,161801/03/08,CDG,915,976,VIE,1035,1096,0,40,61,0,0,0
A320#98,A320,301501/03/08,VIE,1160,1160,LYS,1280,1280,0,40,0,0,0,0
A320#98,A320,541402/03/08,LYS,1890,1890,MUC,1970,1970,0,40,0,0,0,0
A320#98,A320,541902/03/08,MUC,2185,2185,LYS,2265,2265,0,40,0,0,0,0
A320#98,A320,783402/03/08,LYS,2360,2360,AMS,2475,2475,0,40,0,0,0,0
A320#98,A320,783902/03/08,AMS,2530,2530,LYS,2630,2630,0,40,0,0,0,0
A320#92,A320,949101/03/08,CTA,595,595,FCO,675,675,0,40,0,0,0,0
A320#92,A320,953201/03/08,FCO,810,810,PMO,880,880,0,40,0,0,0,0
A320#92,A320,955101/03/08,PMO,970,970,MXP,1075,1075,0,40,0,0,0,0
A320#92,A320,950801/03/08,MXP,1210,1210,CTA,1325,1325,0,40,0,0,0,0
A320#92,A320,950702/03/08,CTA,2090,2090,MXP,2210,2210,0,40,0,0,0,0
A320#92,A320,938702/03/08,MXP,2280,2280,CDG,2375,2375,0,40,0,0,0,0
A320#92,A320,200202/03/08,CDG,2420,2420,MUC,2515,2515,0,40,0,0,0,0
A320#92,A320,200302/03/08,MUC,2590,2590,CDG,2695,2695,0,40,0,0,0,0
A320#91,A320,948501/03/08,CTA,335,396,FCO,415,476,0,40,61,0,0,0
A320#91,A320,941501/03/08,FCO,590,651,CDG,720,781,0,40,61,0,0,0
A320#91,A320,192201/03/08,CDG,840,850,GVA,910,920,0,40,10,0,0,0
A320#91,A320,192301/03/08,GVA,960,960,CDG,1030,1030,0,40,0,0,0,0
A320#91,A320,168001/03/08,CDG,1090,1090,MAD,1215,1215,0,40,0,0,0,0
A320#91,A320,168102/03/08,MAD,1815,1815,CDG,1940,1940,0,40,0,0,0,0
A320#91,A320,221802/03/08,CDG,2010,2010,VIE,2140,2140,0,40,0,0,0,0
A320#91,A320,241902/03/08,VIE,2430,2430,CDG,2565,2565,0,40,0,0,0,0
A320#9,A320,172901/03/08,BCN,410,410,CDG,525,525,0,40,0,0,0,0
A320#9,A320,221801/03/08,CDG,570,570,VIE,700,700,0,40,0,0,0,0
A320#9,A320,301301/03/08,VIE,980,980,LYS,1090,1090,0,40,0,0,0,0
A320#9,A320,287601/03/08,LYS,1130,1130,MXP,1185,1185,0,40,0,0,0,0
A320#9,A320,287102/03/08,MXP,1795,1795,LYS,1855,1855,0,40,0,0,0,0
A320#9,A320,287202/03/08,LYS,1895,1895,MXP,1950,1950,0,40,0,0,0,0
A320#9,A320,69502/03/08,MXP,2010,2010,CDG,2100,2100,0,40,0,0,0,0
A320#9,A320,118002/03/08,CDG,2140,2140,MAD,2265,2265,0,40,0,0,0,0
A320#9,A320,220502/03/08,MAD,2390,2390,ORY,2510,2510,0,40,0,0,0,0
A320#9,A320,220602/03/08,ORY,2570,2570,MAD,2685,2685,0,40,0,0,0,0
A320#8,A320,547501/03/08,BCN,335,345,LYS,410,420,0,40,10,0,0,0
A320#8,A320,545601/03/08,LYS,450,470,DUS,535,555,0,40,20,0,0,0
A320#8,A320,88701/03/08,DUS,595,595,CDG,670,670,0,40,0,0,0,0
A320#8,A320,128001/03/08,CDG,790,790,MAD,915,915,0,40,0,0,0,0
A320#8,A320,128101/03/08,MAD,970,970,CDG,1095,1095,0,40,0,0,0,0
A320#8,A320,188001/03/08,CDG,1140,1140,MAD,1265,1265,0,40,0,0,0,0
A320#8,A320,547602/03/08,MAD,1760,1760,LYS,1860,1860,0,40,0,0,0,0
A320#8,A320,514402/03/08,LYS,1940,1940,VCE,2015,2015,0,40,0,0,0,0
A320#8,A320,514502/03/08,VCE,2175,2175,LYS,2260,2260,0,40,0,0,0,0
A320#8,A320,547802/03/08,LYS,2315,2315,BCN,2390,2390,0,40,0,0,0,0
A320#8,A320,548702/03/08,BCN,2430,2430,LYS,2510,2510,0,40,0,0,0,0
A320#8,A320,305802/03/08,LYS,2565,2565,ZRH,2635,2635,0,40,0,0,0,0
A320#7,A320,192901/03/08,BCN,365,365,CDG,480,480,0,40,0,0,0,0
A320#7,A320,101801/03/08,CDG,520,520,VIE,640,640,0,40,0,0,0,0
A320#7,A320,101901/03/08,VIE,695,705,CDG,820,830,0,40,10,0,0,0
A320#7,A320,190201/03/08,CDG,875,875,MUC,970,970,0,40,0,0,0,0
A320#7,A320,541101/03/08,MUC,1010,1010,LYS,1095,1095,0,40,0,0,0,0
A320#7,A320,301001/03/08,LYS,1135,1135,VIE,1245,1245,0,40,0,0,0,0
A320#7,A320,221902/03/08,VIE,1815,1815,CDG,1950,1950,0,40,0,0,0,0
A320#7,A320,938402/03/08,CDG,1990,1990,MXP,2095,2095,0,40,0,0,0,0
A320#7,A320,938502/03/08,MXP,2175,2175,CDG,2270,2270,0,40,0,0,0,0
A320#7,A320,178602/03/08,CDG,2315,2315,DUS,2390,2390,0,40,0,0,0,0
A320#7,A320,178702/03/08,DUS,2445,2445,CDG,2520,2520,0,40,0,0,0,0
A320#7,A320,188002/03/08,CDG,2580,2580,MAD,2705,2705,0,40,0,0,0,0
A320#60,A320,92001/03/08,CDG,425,445,AMS,505,525,0,40,20,0,0,0
A320#60,A320,92101/03/08,AMS,570,570,CDG,645,645,0,40,0,0,0,0
A320#60,A320,118001/03/08,CDG,700,710,MAD,825,835,0,40,10,0,0,0
A320#60,A320,220501/03/08,MAD,950,950,ORY,1070,1070,0,40,0,0,0,0
A320#60,A320,220601/03/08,ORY,1130,1130,MAD,1245,1245,0,40,0,0,0,0
A320#60,A320,188102/03/08,MAD,1860,1860,CDG,1985,1985,0,40,0,0,0,0
A320#60,A320,162202/03/08,CDG,2100,2100,GVA,2170,2170,0,40,0,0,0,0
A320#60,A320,162302/03/08,GVA,2220,2220,CDG,2290,2290,0,40,0,0,0,0
A320#60,A320,202202/03/08,CDG,2340,2340,GVA,2410,2410,0,40,0,0,0,0
A320#60,A320,202302/03/08,GVA,2490,2490,CDG,2560,2560,0,40,0,0,0,0
A320#60,A320,70202/03/08,CDG,2605,2605,MUC,2700,2700,0,40,0,0,0,0
A320#58,A320,96201/03/08,CDG,395,395,PRG,500,500,0,40,0,0,0,0
A320#58,A320,96301/03/08,PRG,545,545,CDG,650,650,0,40,0,0,0,0
A320#58,A320,132001/03/08,CDG,695,756,AMS,770,831,0,40,61,0,0,0
A320#58,A320,782702/03/08,AMS,1840,1840,LYS,1940,1940,0,40,0,0,0,0
A320#58,A320,782802/03/08,LYS,1980,1980,AMS,2090,2090,0,40,0,0,0,0
A320#58,A320,781702/03/08,AMS,2250,2250,CDG,2325,2325,0,40,0,0,0,0
A320#58,A320,212202/03/08,CDG,2430,2430,GVA,2500,2500,0,40,0,0,0,0
A320#58,A320,212302/03/08,GVA,2550,2550,CDG,2620,2620,0,40,0,0,0,0
A320#57,A320,60401/03/08,CDG,385,446,LIS,535,596,0,40,61,0,0,0
A320#57,A320,60501/03/08,LIS,680,680,CDG,830,830,0,40,0,0,0,0
A320#57,A320,202201/03/08,CDG,900,900,GVA,970,970,0,40,0,0,0,0
A320#57,A320,202301/03/08,GVA,1050,1050,CDG,1120,1120,0,40,0,0,0,0
A320#57,A320,70201/03/08,CDG,1165,1165,MUC,1260,1260,0,40,0,0,0,0
A320#57,A320,541502/03/08,MUC,1775,1775,LYS,1855,1855,0,40,0,0,0,0
A320#57,A320,540302/03/08,LYS,1895,1895,FCO,1985,1985,0,40,0,0,0,0
A320#57,A320,941502/03/08,FCO,2030,2030,CDG,2160,2160,0,40,0,0,0,0
A320#57,A320,781402/03/08,CDG,2210,2210,AMS,2295,2295,0,40,0,0,0,0
A320#57,A320,781902/03/08,AMS,2380,2380,CDG,2460,2460,0,40,0,0,0,0
A320#57,A320,172802/03/08,CDG,2505,2505,BCN,2610,2610,0,40,0,0,0,0
A320#55,A320,98401/03/08,CDG,470,470,FCO,595,595,0,40,0,0,0,0
A320#55,A320,98501/03/08,FCO,655,655,CDG,785,785,0,40,0,0,0,0
A320#55,A320,145001/03/08,CDG,840,840,LHR,910,910,0,40,0,0,0,0
A320#55,A320,145101/03/08,LHR,960,960,CDG,1030,1030,0,40,0,0,0,0
A320#55,A320,448601/03/08,CDG,1080,1080,PRG,1185,1185,0,40,0,0,0,0
A320#55,A320,448102/03/08,PRG,1815,1815,CDG,1925,1925,0,40,0,0,0,0
A320#55,A320,100602/03/08,CDG,1975,1975,VCE,2080,2080,0,40,0,0,0,0
A320#55,A320,100702/03/08,VCE,2140,2140,CDG,2250,2250,0,40,0,0,0,0
A320#55,A320,148002/03/08,CDG,2370,2370,MAD,2495,2495,0,40,0,0,0,0
A320#55,A320,148102/03/08,MAD,2545,2545,CDG,2670,2670,0,40,0,0,0,0
A320#54,A320,122201/03/08,CDG,420,430,GVA,490,500,0,40,10,0,0,0
A320#54,A320,122301/03/08,GVA,600,600,CDG,670,670,0,40,0,0,0,0
A320#54,A320,941401/03/08,CDG,780,780,FCO,905,905,0,40,0,0,0,0
A320#54,A320,953601/03/08,FCO,980,980,PMO,1050,1050,0,40,0,0,0,0
A320#54,A320,954501/03/08,PMO,1095,1095,FCO,1165,1165,0,40,0,0,0,0
A320#54,A320,949801/03/08,FCO,1250,1250,CTA,1325,1325,0,40,0,0,0,0
A320#54,A320,949102/03/08,CTA,2035,2035,FCO,2115,2115,0,40,0,0,0,0
A320#54,A320,948602/03/08,FCO,2165,2165,CTA,2240,2240,0,40,0,0,0,0
A320#54,A320,949902/03/08,CTA,2380,2380,FCO,2460,2460,0,40,0,0,0,0
A320#54,A320,954102/03/08,FCO,2620,2620,PMO,2690,2690,0,40,0,0,0,0
A320#52,A320,225001/03/08,CDG,390,405,LHR,470,485,0,40,15,0,0,0
A320#52,A320,225101/03/08,LHR,525,525,CDG,600,600,0,40,0,0,0,0
A320#52,A320,148601/03/08,CDG,725,735,DUS,800,810,0,40,10,0,0,0
A320#52,A320,148701/03/08,DUS,925,925,CDG,1000,1000,0,40,0,0,0,0
A320#52,A320,179401/03/08,CDG,1045,1045,MXP,1140,1140,0,40,0,0,0,0
A320#52,A320,179501/03/08,MXP,1195,1195,CDG,1285,1285,0,40,0,0,0,0
A320#52,A320,225002/03/08,CDG,1830,1830,LHR,1910,1910,0,40,0,0,0,0
A320#52,A320,225102/03/08,LHR,1965,1965,CDG,2040,2040,0,40,0,0,0,0
A320#52,A320,130602/03/08,CDG,2135,2135,VCE,2240,2240,0,40,0,0,0,0
A320#52,A320,130702/03/08,VCE,2290,2290,CDG,2400,2400,0,40,0,0,0,0
A320#52,A320,180602/03/08,CDG,2465,2465,VCE,2570,2570,0,40,0,0,0,0
A320#52,A320,180702/03/08,VCE,2620,2620,CDG,2730,2730,0,40,0,0,0,0
A320#51,A320,88601/03/08,CDG,380,380,DUS,455,455,0,40,0,0,0,0
A320#51,A320,118701/03/08,DUS,745,745,CDG,820,820,0,40,0,0,0,0
A320#51,A320,159401/03/08,CDG,900,900,MXP,995,995,0,40,0,0,0,0
A320#51,A320,159501/03/08,MXP,1050,1050,CDG,1140,1140,0,40,0,0,0,0
A320#51,A320,58601/03/08,CDG,1180,1180,DUS,1255,1255,0,40,0,0,0,0
A320#51,A320,58702/03/08,DUS,1820,1820,CDG,1895,1895,0,40,0,0,0,0
A320#51,A320,108402/03/08,CDG,1970,1970,FCO,2095,2095,0,40,0,0,0,0
A320#51,A320,108502/03/08,FCO,2160,2160,CDG,2290,2290,0,40,0,0,0,0
A320#51,A320,168402/03/08,CDG,2355,2355,FCO,2480,2480,0,40,0,0,0,0
A320#51,A320,168502/03/08,FCO,2555,2555,CDG,2685,2685,0,40,0,0,0,0
A320#47,A320,62801/03/08,CDG,340,340,BCN,445,445,0,40,0,0,0,0
A320#47,A320,62901/03/08,BCN,510,510,CDG,625,625,0,40,0,0,0,0
A320#47,A320,160201/03/08,CDG,705,705,MUC,800,800,0,40,0,0,0,0
A320#47,A320,160301/03/08,MUC,920,920,CDG,1025,1025,0,40,0,0,0,0
A320#47,A320,172801/03/08,CDG,1065,1065,BCN,1170,1170,0,40,0,0,0,0
A320#47,A320,192902/03/08,BCN,1805,1805,CDG,1920,1920,0,40,0,0,0,0
A320#47,A320,88002/03/08,CDG,1960,1960,MAD,2085,2085,0,40,0,0,0,0
A320#47,A320,88102/03/08,MAD,2155,2155,CDG,2280,2280,0,40,0,0,0,0
A320#47,A320,159402/03/08,CDG,2340,2340,MXP,2435,2435,0,40,0,0,0,0
A320#47,A320,159502/03/08,MXP,2490,2490,CDG,2580,2580,0,40,0,0,0,0
A320#47,A320,458802/03/08,CDG,2620,2620,DUB,2735,2735,0,40,0,0,0,0
A320#46,A320,728001/03/08,CDG,375,385,NCE,470,480,0,40,10,0,0,0
A320#46,A320,728101/03/08,NCE,545,545,CDG,640,640,0,40,0,0,0,0
A320#46,A320,286401/03/08,CDG,720,840,MLH,790,910,0,40,120,0,0,0
A320#46,A320,286501/03/08,MLH,830,950,CDG,905,1025,0,40,120,0,0,0
A320#46,A320,726401/03/08,CDG,1190,1190,MPL,1275,1275,0,40,0,0,0,0
A320#46,A320,726102/03/08,MPL,1795,1795,CDG,1885,1885,0,40,0,0,0,0
A320#46,A320,286202/03/08,CDG,1925,1925,MLH,1995,1995,0,40,0,0,0,0
A320#46,A320,286302/03/08,MLH,2035,2035,CDG,2110,2110,0,40,0,0,0,0
A320#46,A320,721802/03/08,CDG,2180,2180,BIQ,2265,2265,0,40,0,0,0,0
A320#46,A320,501502/03/08,BIQ,2460,2460,LYS,2540,2540,0,40,0,0,0,0
A320#46,A320,536202/03/08,LYS,2580,2580,SXB,2645,2645,0,40,0,0,0,0
A320#250,A320,469101/03/08,ZRH,395,395,CDG,495,495,0,40,0,0,0,0
A320#250,A320,100601/03/08,CDG,535,535,VCE,640,640,0,40,0,0,0,0
A320#250,A320,514501/03/08,VCE,735,735,LYS,820,820,0,40,0,0,0,0
A320#250,A320,541801/03/08,LYS,905,905,MUC,980,980,0,40,0,0,0,0
A320#250,A320,190301/03/08,MUC,1050,1050,CDG,1155,1155,0,40,0,0,0,0
A320#250,A320,92002/03/08,CDG,1865,1865,AMS,1945,1945,0,40,0,0,0,0
A320#250,A320,781302/03/08,AMS,2055,2055,CDG,2130,2130,0,40,0,0,0,0
A320#250,A320,468802/03/08,CDG,2435,2435,ZRH,2515,2515,0,40,0,0,0,0
A320#250,A320,468902/03/08,ZRH,2560,2560,CDG,2645,2645,0,40,0,0,0,0
A320#223,A320,734101/03/08,SXB,345,345,CDG,415,415,0,40,0,0,0,0
A320#223,A320,723801/03/08,CDG,1235,1235,CFE,1295,1295,0,40,0,0,0,0
A320#223,A320,723902/03/08,CFE,1775,1775,CDG,1840,1840,0,40,0,0,0,0
A320#223,A320,734202/03/08,CDG,2140,2140,SXB,2210,2210,0,40,0,0,0,0
A320#223,A320,735102/03/08,SXB,2290,2290,CDG,2360,2360,0,40,0,0,0,0
A320#223,A320,735802/03/08,CDG,2475,2475,PUF,2565,2565,0,40,0,0,0,0
A320#223,A320,735902/03/08,PUF,2620,2620,CDG,2710,2710,0,40,0,0,0,0
A320#212,A320,693001/03/08,RNS,355,365,ORY,420,430,0,40,10,0,0,0
